Fugue in G minor K401 Mozart, Wolfgang Amadeus
An der schnen blauen Donau Op314 Strauss, Johann Jr
Moscow-Cheryomushki Suite Op105 Shostakovich, Dmitri
Bagatelle in A minor WoO59 "Fur Elise" Beethoven, Ludwig van
Sonata K490 in D Scarlatti, Domenico
Veni, Veni, Emmanuel Trad
El Salon Mexico Copland, Aaron
Meistersinger Overture Wagner, Richard
Violin Sonata No 3 in C minor Op45 Grieg, Edvard
Bourgeois Gentilhomme Suite Op60 Strauss, Richard
Symphony No  97 in C Haydn, Joseph
Sonata for Strings Op1 No11 in D minor Corelli, Arcangelo
"Alleluia" Thompson, Randall
Symphony No  78 in C minor Haydn, Joseph
Keyboard Sonata K467 in F minor Scarlatti, Domenico
Piano Trio K496 in G Mozart, Wolfgang Amadeus
A spotless Rose Howells, Herbert
Concerto for Flute, Violin and Clavier BWV1044 in A minor Bach, Johann Sebastian
Images for Orchestra Debussy, Claude
Symphony No 12 in G K75b Mozart, Wolfgang Amadeus
Entertainer Joplin, Scott
Trumpet Concerto in E flat Haydn, Joseph
Wind Quintet Carter, Elliott
Sicilienne Op78 Faure, Gabriel
Mlada: Festive March Mussorgsky, Modest
Russlan and Ludmilla Overture Glinka, Mikhail
Tombeau de Lully Marais, Marin
Concerto for Two Violins in D minor BWV1043 Bach, Johann Sebastian
Firebird Suite Stravinsky, Igor
Rigoletto: "Parmi veder le lagrime" Verdi, Giuseppe
Ballades: No 2 in F Op38 Chopin, Frederic
Wind Quartet No 3 in F Rossini, Gioacchino
Organ Concerto No 7 in B flat Op7 No1 Handel, George Frideric
Sonata K  4 in G minor Scarlatti, Domenico
Cello Concerto in B minor Op104 Dvorak, Antonin
Sonata RV 76 in B flat Vivaldi, Antonio
Orchestra Suite No 4 in D BWV1069 Bach, Johann Sebastian
First Suite of English Folk Dances (6) Tomlinson, Ernest
Symphony No  35 in B flat Haydn, Joseph
87. Flying Dutchman Overture Wagner, Richard
Suite Francaise (5) Milhaud, Darius
Concerto for Flute and Harp in C K299 Mozart, Wolfgang Amadeus
Neu-Wien (Waltzer) Op342 Strauss, Johann Jr
Il Trittico Puccini, Giacomo
Appalachian Spring Suite Copland, Aaron
Mississippi Suite Grofe, Ferde
La Valse Ravel, Maurice
Symphony No 2 in D Op36 Beethoven, Ludwig van
Danzon Cubano Copland, Aaron
Overture "Froissart" Op19 Elgar, Edward
Canadian Brass: Christmas Time is Here Various
Serenade for Winds in D minor Op44 Dvorak, Antonin
Till Eulenspiegels Merry Pranks Op28 Strauss, Richard
Brandenburg Concerto No 5 in D BWV1050 Bach, Johann Sebastian
Concerto in G minor RV106 Vivaldi, Antonio
Piezas Infantiles Rodrigo, Joaquin
Violin Sonata K454 in B flat Mozart, Wolfgang Amadeus
Symphony No  40 in F Haydn, Joseph
Four Seasons: RV293 Autumn Concerto in F: Mvmt I Vivaldi, Antonio
Harp Concerto in C Boieldieu, Francois-Adrien
Bethlehem Down Warlock, Peter
Serenade for Strings in C Op48 Tchaikovsky, Peter Ilych
Glossen-Walzer Op163 Strauss, Johann Jr
Images Book2 (3) Debussy, Claude
Violin Concerto in D minor Schumann, Robert
Concerto in Modo Misolidio Respighi, Ottorino
Crown Diamonds Overture Auber, Daniel Francois Esprit
Ancient Airs and Dances Suite No 3 (4) Respighi, Ottorino
Solomon: Arrival of the Queen of Sheba Handel, George Frideric
Introduction and Polonaise brillante in C Op3 Chopin, Frederic
Kreisleriana Op16 Schumann, Robert
Betly Overture Donizetti, Gaetano
String Quartet No 4 in E Cherubini, Luigi
Solo dramatique Op13 Busoni, Ferruccio
Introduction et Caprice Viardot, Paul
Kiss Waltz Op400 Strauss, Johann Jr
Die Extravaganten Op205 Strauss, Johann Jr
Trumpet Concerto Haydn, Joseph
Marriage of Figaro: "Porgi, Amor" Mozart, Wolfgang Amadeus
Flute Sonata Wq127 in G Bach, Carl Philipp Emanuel
Images Book1 (3) Debussy, Claude
Capriccio Italien Op45 Tchaikovsky, Peter Ilych
Abdelazer  Suite Purcell, Henry
Estela: Rag Latino Bolcom, William
The Lark Op64 Castelnuovo-Tedesco, Mario
Spirituals in Sunshine and Shadow Coolidge, Peggy Stuart
Etudes Op25: No10 in B minor Chopin, Frederic
Piano Sonata No  8 in C minor Op13 "Pathetique" Beethoven, Ludwig van
Gymnopedie No 3 Satie, Erik
La grotta di Trofonio Overture Salieri, Antonio
Violin Concerto No11 in B flat Telemann, Georg Philipp
Variations on a Rococo Theme Op33 Tchaikovsky, Peter Ilych
Mazurka brillante S221 Liszt, Franz
Nutcracker Op71 (excerpts) Tchaikovsky, Peter Ilych
Horn Concerto No 3 in E flat Quantz, Johann Joachim
Hark! the herald angels sing Mendelssohn, Felix
Barber of Seville Overture Paisiello, Giovanni
Sinfonia Op2 No2 in G minor Beck, Franz Ignaz
25. Fantasia on a Theme by Thomas Tallis Vaughan Williams, Ralph
Symphony No 5 in G Benda, Jiri Antonin
Bagatelles Op 33: No4 in A Beethoven, Ludwig van
Turandot Puccini, Giacomo
Damnation of Faust: Will o the Wisps Berlioz, Hector
Silken Ladder Overture Rossini, Gioacchino
Suite No 1 Op42: No5 Forest Spirits MacDowell, Edward
La Mer Debussy, Claude
Midsummer Nights Dream: Nocturne Mendelssohn, Felix
Symphonic Variations Op78 Dvorak, Antonin
Capricorn Concerto Op21 Barber, Samuel
Salut dAmour Op12 Elgar, Edward
Organ Concerto No 2 in B flat Op4 No2 Handel, George Frideric
Hungarian Fantasy Liszt, Franz
Castor et Pollux Suite Rameau, Jean-Philippe
Piano Trio WoO38 in E flat Beethoven, Ludwig van
Symphony in F sharp Op40 Korngold, Erich Wolfgang
Poems Op5 (5) Persichetti, Vincent
Piano Concerto No 1 in E flat Liszt, Franz
Suite de Symphonies No 1: Rondeau Mouret, Jean-Joseph
Gianni Schicchi: "O mio babbino caro" Puccini, Giacomo
Plow that Broke the Plains Suite Thomson, Virgil
Oboe Concerto RV456 in F Vivaldi, Antonio
Don Juan Op20 Strauss, Richard
String Quartet No 2 in C Cherubini, Luigi
Serenata notturna in D K239 Mozart, Wolfgang Amadeus
Gadfly: Romance Shostakovich, Dmitri
Peer Gynt Suite No 1 Op46 Grieg, Edvard
Symphony No  72 in D Haydn, Joseph
Suite Rutter, John
Violin Concerto in D minor Op8 Strauss, Richard
Suite No 2 in C Op17 Rachmaninov, Sergei
Tristan and Isolde: Love Music - Acts II and III (Wagner) Stokowski, Leopold
Circus Polka Stravinsky, Igor
Variations de Concert sur la Cavatine du Pirate de Bellini Op8 Schumann, Clara
Symphony "Spring Fire" Bax, Arnold
Symphony No 1 in D Op25 "Classical" Prokofiev, Serge
Ancient Airs and Dances Suite No 1 (4) Respighi, Ottorino
Violin Sonata No 1 in G minor BWV1001 Bach, Johann Sebastian
Thais Massenet, Jules
Serenade for String Quartet Op1 Barber, Samuel
String Quartet No 8 in G Paisiello, Giovanni
90. Symphony No 1 "Afro-American" Still, William Grant
Violin Concerto BWV1041 in A minor Bach, Johann Sebastian
Concerto for Two Bassoons in F Vanhal, Jan Krtitel
Pushkiniana Prokofiev, Serge
21. Clarinet Concerto in A K622 Mozart, Wolfgang Amadeus
String Quartet No 4 in E minor Op44 No2 Mendelssohn, Felix
Sleeping Beauty: Orchestral Tone Pictures from the Opera Humperdinck, Engelbert
Symphony No 28 in C K200 Mozart, Wolfgang Amadeus
Sonata K135 in E Scarlatti, Domenico
Bachianas Brasileiras: No 5 Villa-Lobos, Heitor
Rusalka: "Mesic na nedi hlu bokem" (Moon Aria) Dvorak, Antonin
Piano Concerto No 1 in E minor Op11 Chopin, Frederic
Prince Igor: Polovetsian Dances Borodin, Alexander
Fidelio Overture Op72b Beethoven, Ludwig van
Pomp and Circumstance Marches Op39: No1 in D Elgar, Edward
Clarinet Concerto Op57 Nielsen, Carl
Impromptus D899: No2 in E flat Schubert, Franz
Romance Op62 Elgar, Edward
Clarinet Concerto No 1 in F minor Op73 Weber, Carl Maria von
Kielder Water Tomlinson, Ernest
Scapino - A Comedy Overture Walton, William
Piano Sonata K545 in C Mozart, Wolfgang Amadeus
Concerto RV163 in B flat "La Conca" Vivaldi, Antonio
La Valse Ravel, Maurice
Piano Sonatas H16: No41 in B flat Haydn
Concerti Grossi Op3: No4 in F Handel, George Frideric
Hungarian Rhapsody No  8 Liszt, Franz
Symphonies Op2: No1 in B flat Boyce, William
Four Seasons: RV297 Winter Concerto in F minor Vivaldi, Antonio
Movido in E minor Op6 No11 Sor, Fernando
Piano Concerto No 7 in C minor Field, John
Slavonic Dances Op72: No1 in B Dvorak, Antonin
Concerti Op 5: No6 in E Fesch, Willem de
What Child is This Traditional
Symphony No 4 in D minor Op120 Schumann, Robert
Violin Sonata HWV370 in F Handel, George Frideric
Concerto for Oboe and Bassoon RV545 in G Vivaldi, Antonio
Oboe Concerto RV454 in D minor Vivaldi, Antonio
Funeral March of a Marionette Gounod, Charles
Songs without Words Op 53: No1 in A flat Mendelssohn, Felix
String Quartet Op  1 No2 in E flat Haydn, Joseph
Variations on "Deh, calma, o ciel" Op101 Giuliani, Mauro
Benvenuto Cellini Overture Berlioz, Hector
Trio Sonata No  6 in D minor Geminiani, Francesco
Orchestra Suite No 3 in D BWV1068: Air Bach, Johann Sebastian
Violin Concerto Walton, William
Flute Concerto RV436 in G Vivaldi, Antonio
Vida Breve: Interlude and Spanish Dance Falla, Manuel de
Piano Concerto No 20 in D minor K466 Mozart, Wolfgang Amadeus
Mlada: Procession of the Nobles Rimsky-Korsakov, Nikolai
Czech Suite Op39 (5) Dvorak, Antonin
Oboe Concerto in C Cimarosa, Domenico
Die Fledermaus: Overture Strauss, Johann Jr
Lark Ascending Vaughan Williams, Ralph
Sonata RV 64 in D minor Vivaldi, Antonio
Night on Bald Mountain (Original) Mussorgsky, Modest
9. Enigma Variations Op36 Elgar, Edward
The Wand of Youth Suite No 2 Elgar, Edward
Piano Trio No 3 in G Op35 Hummel, Johann Nepomuk
Concerto for Flute and Violin RV509 in C minor Vivaldi, Antonio
Piano Quartet K493 in E flat Mozart, Wolfgang Amadeus
Iphigenie en Aulide: Passacaille Gluck, Christoph Willibald von
Sonatas Op1: No 7 in C Corelli, Arcangelo
Capricho Espanol Granados, Enrique
Concerto Grossi Op 6: No  3 in C minor Corelli, Arcangelo
Introduction and Allegro Op47 Elgar, Edward
Concerto RV152 in G minor Vivaldi, Antonio
Symphony No   1 in D Haydn, Joseph
Siegfried: Forest Murmurs Wagner, Richard
Prelude and Fugue in E flat "St Anne" (Bach) Schoenberg, Arnold
Deck the Halls Traditional
Violin Partita BWV1004 in D minor Bach, Johann Sebastian
Sinfonia in D G4 Torelli, Giuseppe
Flute Concerto in C Quantz, Johann Joachim
LExquise Couperin, Francois
Preludes Book1: No 7 Ce qua vu le Vent dOuest Debussy, Claude
Songs Op34: No14 "Vocalise" Rachmaninov, Sergei
Symphonic Dances Op45 Rachmaninov, Sergei
Capriccio Espagnol Op34 Rimsky-Korsakov, Nikolai
Greensleeves to a Ground Anon British
Water Music: Suite No 1 in F HWV348 Handel, George Frideric
Hungarian Rhapsody No 4 Liszt, Franz
Chanson russe variee Field, John
27. Piano Concerto No 1 in B flat minor Op23 Tchaikovsky, Peter Ilych
Piano Concerto No 4 in G minor Op40 Rachmaninov, Sergei
Violin Concerto Op11 No4 RV308 Vivaldi, Antonio
Sinfonia Wq183 No 2 in E flat Bach, Carl Philipp Emanuel
Triple Concerto in C Op56 Beethoven, Ludwig van
"Ave Maria" D839 Schubert, Franz
Overture "In Natures Realm" Op91 Dvorak, Antonin
O schoner Mai! Op375 Strauss, Johann Jr
Symphony G519 in C minor Boccherini, Luigi
Variations in E flat Op35 "Eroica" Beethoven, Ludwig van
"Simple Gifts" Copland, Aaron
Sonata K203 in E minor Scarlatti, Domenico
Madama Butterfly: Love duet Puccini, Giacomo
Violin Concerto RV310 in G Vivaldi, Antonio
Sonata K478 in D Scarlatti, Domenico
Pelleas and Melisande Suite Debussy, Claude
Clarinet Rapsodie No 1 Debussy, Claude
Symphony No  69 in C "Laudon" Haydn, Joseph
Walkuere: Ride of the Valkyries Wagner, Richard
Harvest Hymn Grainger, Percy
Wind Quintet No 3 in E flat Myslivecek, Josef
Medee Overture Cherubini, Luigi
Bolero Ravel, Maurice
Bassoon Concerto RV473 in C Vivaldi, Antonio
Oboe Concerto Op9 No2 in D minor Albinoni, Tomaso
Concerto No  1 in B flat Op5 Albinoni, Tomaso
Siegfried-Idyll Wagner, Richard
Violin Concerto No 4 in E Telemann, Georg Philipp
Variations and Fugue on a Theme of Purcell Op34 Britten, Benjamin
Violin Sonata No  9 in A Op47 "Kreutzer" Beethoven, Ludwig van
Litany for All Souls Day Schubert, Franz
Scherzo in A minor Op81 No2 Mendelssohn, Felix
Il Ricco d un Giorno Overture Salieri, Antonio
Jesus Christ the Apple Tree Poston, Elizabeth
Jurassic Park: Main Theme Williams, John
Hungarian Fantasy Liszt, Franz
Liebesleid (Kreisler) Rachmaninov, Sergei
Trio Sonata in A Bach, Carl Philipp Emanuel
Rusalka: "Mesic na nedi hlu bokem" (Moon Aria) Dvorak, Antonin
Fantasia on Christmas Carols Vaughan Williams, Ralph
Jubel Walzer Op100 Lanner, Joseph
Danzon Cubano Copland, Aaron
Das Spielwerk: Prelude Schreker, Franz
Variations (10) K455 in G on "Unser dummer Poebel meint" Mozart, Wolfgang Amadeus
Pastorale dEte Honegger, Arthur
Concerto No  3 Muffat, Georg
Oberon Overture Weber, Carl Maria von
Cancion y Danza No 1 Ruiz-Pipo, Antonio
Londonderry Air Grainger, Percy
Entertainer Joplin, Scott
Sonatas Op5: No 9 in A Corelli, Arcangelo
Passacaille, Gigue and Menuet Handel, George Frideric
Ballade for Horn  Piano Demessieux, Jeanne
Nativity Carol Rutter, John
Escales (Ports of Call) Ibert, Jacques
Cello Concerto RV399 in C Vivaldi, Antonio
Humoresque Op101 No7 Dvorak, Antonin
Piano Sonata No 2 in B flat minor Op36 Rachmaninov, Sergei
Sonata K491 in D Scarlatti, Domenico
Cello Sonata RV44 in A minor Vivaldi, Antonio
Lohengrin: Prelude to Act I Wagner, Richard
The Smoke Arnold, Malcolm
Clavier Concerto BWV1053 in E Bach, Johann Sebastian
Turandot: "Nessun dorma" Puccini, Giacomo
Sinfonia HW I/4 in E Bach, Johann Christoph Friedrich
Italian Concerto BWV971 in F Bach, Johann Sebastian
Marriage of Figaro: "Porgi, Amor" Mozart, Wolfgang Amadeus
Scherzo capriccioso Op66 Dvorak, Antonin
Canciones Mexicanas: No1 Estrellita Ponce, Manuel
Prelude to the Afternoon of a Faun Debussy, Claude
Russian Overture Op72 Prokofiev, Serge
String Quartet Op 17 No2 in F Haydn, Joseph
Prelude and Fugue in F minor Saint-Saens, Camille
Flute Concerto RV 90 in D "Il Cardellino" Vivaldi, Antonio
Cello Concerto No 1 in E flat G474 Boccherini, Luigi
Bolero Ravel, Maurice
An Outdoor Overture Copland, Aaron
Concertino for Viola and String Orchestra Op45 No9 Larsson, Lars-Erik
String Symphony No  3 in E Minor Mendelssohn, Felix
Concerti Grossi Op6: No 3 in C minor Corelli, Arcangelo
Bassoon Concerto RV481 in D minor Vivaldi, Antonio
String Quartet Op 64 No2 in B minor Haydn, Joseph
Midsummer Nights Dream Overture Mendelssohn, Felix
Sonatas Op2: No 6 in G minor Corelli, Arcangelo
God Rest Ye Merry, Gentlemen and Stille, Stille, Stille (Austrian Carol) Traditional
Quelle est cette odeur agreable? (What is that lovely fragrance?) Traditional
Concerti Grossi Op6: No 1 in G Handel, George Frideric
Symphony No 7 in A Op92 Beethoven, Ludwig van
Adagio in G minor Albinoni, Tomaso
Concerto in D Fasch, Johann Friedrich
Orchestra Suite No 3 in D BWV1068: Air Bach, Johann Sebastian
St Pauls Suite Op29 No2 (4) Holst, Gustav
Meistersinger: Prelude to Act III Wagner, Richard
Serenade for Winds in E flat Op7 Strauss, Richard
Sinfonietta in B Op5 Korngold, Erich Wolfgang
String Quartet No 1 in A Borodin, Alexander
Violin Concerto Op10 No1 in B flat Leclair, Jean-Marie
Midsummer Nights Dream Overture Mendelssohn, Felix
La Tragedie de Salome Schmitt, Florent
Variations Concertantes Op17 Mendelssohn, Felix
Symphony No 1 in C Haydn, Michael
Concerto a due cori No 3 in F Handel, George Frideric
Karelia Suite Op11 (3) Sibelius, Jean
Symphony No 102 in B flat Haydn, Joseph
WTC BWV849 Prelude and Fugue in C sharp minor Bach, Johann Sebastian
Petite Suite (7) Borodin, Alexander
Symphony No 16 in G Baguer, Carlos
Moravian Dances (5) Janacek, Leos
"Der Tod und das Madchen" D531 Schubert, Franz
Violin Concerto No 1 in G minor Op26 Bruch, Max
Concerto RV240 in D minor Vivaldi, Antonio
Duo in B flat WoO27 No3 for Clarinet and Bassoon Beethoven, Ludwig van
String Symphony No  5 in B flat Mendelssohn, Felix
Sonatas Op1: No2 Caix, Barthelemy de
13. Carmina Burana: "O Fortuna" Orff, Carl
Variations on a theme by Haydn Op56a Brahms, Johannes
La Capricieuse Op17 Elgar, Edward
Piano Sonata No  5 in C minor Op10 No1 Beethoven, Ludwig van
Lyric Pieces Op54 No3: March of the Trolls Grieg, Edvard
18. Violin Concerto in D Op35 Tchaikovsky, Peter Ilych
Partita in A (3Mvts) Brescianello, Giuseppe
Devil and Daniel Webster Suite (The Misers Waltz) Herrman, Bernard
Canzona 21 detta la Tegrimuccia Frescobaldi, Girolamo
Symphony No 4 in E minor Op98 Brahms, Johannes
Kinderszenen Op15 Schumann, Robert
Piano Sonatas H16: No49 in E flat Haydn, Joseph
O Little Town of Bethlehem arr. Breiner
Sonata No 6 in C (1683) Purcell, Henry
La Mer Debussy, Claude
Piano Concerto No 1 in D flat Op10: III. Allegro scherzando Prokofiev, Serge
Divertissement a lhongroise D818 in G minor (3) Schubert, Franz
Piano Sonata No 23 in F minor Op57 "Appassionata" Beethoven, Ludwig van
Fountains of Rome (4) Respighi, Ottorino
Impromptus D899: No4 in A flat Schubert, Franz
Russian Easter Overture Op36 Rimsky-Korsakov, Nikolai
Capriccio Burlesco Walton, William
Motet BWV228 "Fuerchte dich nicht" Bach, Johann Sebastian
Charterhouse Suite Vaughan Williams, Ralph
All you that are good fellows Anon British
Galliarde Lully, Jean-Baptiste
Impromptus D899: No3 in G flat Schubert, Franz
Roman Festivals Respighi, Ottorino
Christmas With the Kings Singers Various
Tristan and Isolde: Prelude and Liebestod Wagner, Richard
Symphony No 103 in E flat "Drum-roll" Haydn, Joseph
Nocturne No 17 in E "Pastorale" Field, John
Theodora Overture Handel, George Frideric
Concerti Op7: No 5 in C Albinoni, Tomaso
Symphony No 9 in D minor Op125 "Choral" Beethoven, Ludwig van
Serenade Op30 Roussel, Albert
String Trio in E flat Op3 Beethoven, Ludwig van
Piano Sonata VB196 in E Kraus, Joseph Martin
Harp Concerto Op4 No6 in B flat Handel, George Frideric
Romance in F minor Op11 Dvorak, Antonin
String Quartet No 12 in F Op96 "American" Dvorak, Antonin
Impromptus D899: No3 in G flat Schubert, Franz
Symphonies Op2: No6 in F Boyce, William
Concerto for Two Horns in F RV538 Vivaldi, Antonio
Abdelazer Overture Purcell, Henry
Sonata K233 in E minor Scarlatti, Domenico
Slaven-Ball Quadrille Op88 Strauss, Johann Jr
Concerto Grosso in C Vivaldi, Antonio
Violin Concerto in D Op35 Tchaikovsky, Peter Ilych
Mark Twain - Portrait for Orchestra Kern, Jerome
Suite Provencal (8) Milhaud, Darius
Usher House Getty, Gordon
42. Thais: Meditation Massenet, Jules
Gymnopedie No 1 Satie, Erik
Sonata BWV265 in F Buxtehude, Dietrich
Double Concerto in A minor Op102 Brahms, Johannes
Flute Quartet No 1 in D K285 Mozart, Wolfgang Amadeus
Concerti Grossi Op6: No 8 in C minor Handel, George Frideric
Concertstueck Op66 Becker, Albert
Romeo and Juliet Tchaikovsky, Peter Ilych
Adagio and Allegro in A flat Op70 Schumann, Robert
Symphony Op42 in D G520 Boccherini, Luigi
Sonatine for Winds No 1 in F "From an Invalids Workshop" Strauss, Richard
Fastasiestuecke Op73 (3) Schumann, Robert
Sonatas Op1: No11 in D minor Corelli, Arcangelo
Impromptu No 1 in A flat Op29 Chopin, Frederic
Fantasia on "Greensleeves" Vaughan Williams, Ralph
Organ Concerto No 7 in B flat Op7 No1 Handel, George Frideric
Sonata K239 in F minor Scarlatti, Domenico
Trumpet Concerto No 1 in D Molter, Johann Melchior
Sinfonia Concertante K364 in E flat Mozart, Wolfgang Amadeus
Entertainer Joplin, Scott
Brandenburg Concerto No 6 in B flat BWV1051 Bach, Johann Sebastian
Trumpet Concerto in B flat Albinoni, Tomaso
Fantasia on a Theme by Thomas Tallis Vaughan Williams, Ralph
Two Pushkin Waltzes Op120 Prokofiev, Serge
Live and Local Various
Preludio in E flat Bonnard, Giulio
Piccolo Concerto in A minor P83 Vivaldi, Antonio
Saudades do Brasil Suite Milhaud, Darius
Sonata K502 in C Scarlatti, Domenico
Carnaval Op9 Schumann, Robert
Almira: Rigaudon Handel, George Frideric
Concerto for Two Horns RV539 in F Vivaldi, Antonio
Faure, Gabriel Berceuse Schubert, Franz Ave Maria
Concierto de Aranjuez Rodrigo, Joaquin
Canzona 13 detta la Bianchina Frescobaldi, Girolamo
The Two Widows: Polka Smetana, Bedrich
Flute Concerto RV442 in F Vivaldi, Antonio
String Trio No 5 in E flat Boccherini, Luigi
Traviata: Prelude to Act I Verdi, Giuseppe
